chrom	start	end
NC_018230.1	162952	162970
NC_018230.1	163063	163079
NC_018230.1	163513	163529
NC_018230.1	163647	163663
NC_018230.1	163838	163858
NC_018230.1	164001	164017
NC_018230.1	164165	164181
NC_018230.1	164277	164295
NC_018230.1	164308	164324
NC_018230.1	164505	164521
NC_018230.1	164715	164731
NC_018230.1	164856	164872
NC_018230.1	165028	165044
NC_018230.1	165545	165561
NC_018230.1	165717	165737
NC_018230.1	165824	165840
NC_018230.1	165934	165950
NC_018230.1	166063	166079
NC_018230.1	166093	166111
NC_018230.1	166297	166313
NC_018230.1	166942	166962
NC_018230.1	167038	167054
NC_018230.1	167100	167116
NC_018230.1	167145	167163
NC_018230.1	167171	167187
NC_018230.1	167464	167482
NC_018230.1	167497	167515
NC_018230.1	167906	167922
NC_018230.1	168210	168226
NC_018230.1	168341	168357
NC_018230.1	168417	168441
NC_018230.1	168443	168459
NC_018230.1	168500	168518
NC_018230.1	168621	168637
NC_018230.1	168718	168734
NC_018230.1	168920	168936
NC_018230.1	169221	169237
NC_018230.1	169270	169288
NC_018230.1	169658	169674
NC_018230.1	169807	169823
NC_018230.1	169940	169956
NC_018230.1	170456	170472
NC_018230.1	170583	170599
NC_018230.1	170790	170806
NC_018230.1	170816	170834
NC_018230.1	170975	170991
NC_018230.1	171016	171032
NC_018230.1	171160	171178
NC_018230.1	171584	171602
NC_018230.1	171655	171673
NC_018230.1	171715	171731
NC_018230.1	171741	171757
NC_018230.1	171839	171855
NC_018230.1	172000	172016
NC_018230.1	172135	172155
NC_018230.1	172192	172210
NC_018230.1	172293	172309
NC_018230.1	172325	172349
NC_018230.1	172350	172366
NC_018230.1	172626	172642
NC_018230.1	173173	173189
NC_018230.1	173306	173322
NC_018230.1	173375	173393
NC_018230.1	173415	173431
NC_018230.1	174601	174617
NC_018230.1	174896	174912
NC_018230.1	175007	175023
NC_018230.1	175201	175217
NC_018230.1	175316	175334
NC_018230.1	175384	175400
NC_018230.1	175446	175462
NC_018230.1	175495	175511
NC_018230.1	175542	175558
NC_018230.1	175590	175606
NC_018230.1	175817	175835
NC_018230.1	175906	175924
NC_018230.1	175931	175955
NC_018230.1	175956	175972
NC_018230.1	176018	176034
NC_018230.1	176126	176150
NC_018230.1	176221	176237
NC_018230.1	176254	176270
NC_018230.1	176311	176327
NC_018230.1	176379	176401
NC_018230.1	176556	176572
NC_018230.1	176881	176903
NC_018230.1	177775	177791
NC_018230.1	177925	177941
NC_018230.1	177976	177992
NC_018230.1	178124	178140
NC_018230.1	178405	178421
NC_018230.1	178705	178725
NC_018230.1	178802	178820
NC_018230.1	179032	179048
NC_018230.1	179051	179071
NC_018230.1	179177	179201
NC_018230.1	179351	179367
NC_018230.1	179382	179404
NC_018230.1	179471	179487
NC_018230.1	179489	179505
NC_018230.1	179686	179702
NC_018230.1	179703	179721
NC_018230.1	179844	179868
NC_018230.1	180103	180121
NC_018230.1	180147	180163
NC_018230.1	180235	180259
NC_018230.1	180287	180305
NC_018230.1	180346	180362
NC_018230.1	180591	180607
NC_018230.1	180743	180761
NC_018230.1	180762	180780
NC_018230.1	181169	181187
NC_018230.1	181465	181481
NC_018230.1	181566	181582
NC_018230.1	181637	181659
NC_018230.1	182451	182471
NC_018230.1	182788	182804
NC_018230.1	183099	183115
NC_018230.1	183172	183188
NC_018230.1	183684	183700
NC_018230.1	183745	183761
NC_018230.1	184045	184061
NC_018230.1	184232	184254
NC_018230.1	184362	184378
NC_018230.1	184394	184410
NC_018230.1	184417	184435
NC_018230.1	184692	184708
NC_018230.1	185534	185550
NC_018230.1	185577	185593
NC_018230.1	185980	185996
NC_018230.1	186192	186210
NC_018230.1	186981	186997
NC_018230.1	187014	187032
NC_018230.1	187291	187307
NC_018230.1	187549	187565
NC_018230.1	187829	187845
NC_018230.1	188606	188624
NC_018230.1	189056	189078
NC_018230.1	189304	189320
NC_018230.1	189413	189429
NC_018230.1	189452	189468
NC_018230.1	189477	189495
NC_018230.1	189528	189544
NC_018230.1	189676	189700
NC_018230.1	189714	189738
NC_018230.1	189742	189766
NC_018230.1	189774	189790
NC_018230.1	189803	189819
NC_018230.1	189903	189919
NC_018230.1	189926	189942
NC_018230.1	189961	189977
NC_018230.1	190892	190908
NC_018230.1	190910	190926
NC_018230.1	190938	190954
NC_018230.1	191283	191301
NC_018230.1	191468	191484
NC_018230.1	191661	191677
NC_018230.1	192341	192357
NC_018230.1	192599	192615
NC_018230.1	192807	192829
NC_018230.1	192945	192961
NC_018230.1	193003	193019
NC_018230.1	193027	193051
NC_018230.1	193165	193189
NC_018230.1	193263	193281
NC_018230.1	193328	193346
NC_018230.1	193375	193393
NC_018230.1	193471	193487
NC_018230.1	193560	193576
NC_018230.1	193668	193692
NC_018230.1	193721	193739
NC_018230.1	194009	194025
NC_018230.1	194066	194086
NC_018230.1	194106	194122
NC_018230.1	194408	194424
NC_018230.1	194461	194477
NC_018230.1	194626	194642
NC_018230.1	194652	194668
NC_018230.1	195786	195802
NC_018230.1	195813	195833
NC_018230.1	195853	195869
NC_018230.1	195947	195963
NC_018230.1	196010	196026
NC_018230.1	196202	196218
NC_018230.1	196286	196302
NC_018230.1	196327	196343
NC_018230.1	196434	196450
NC_018230.1	196503	196521
NC_018230.1	196601	196617
NC_018230.1	196635	196651
NC_018230.1	196777	196793
NC_018230.1	197274	197290
NC_018230.1	197606	197622
NC_018230.1	197623	197639
NC_018230.1	197663	197679
NC_018230.1	198252	198268
NC_018230.1	198286	198302
NC_018230.1	198588	198604
NC_018230.1	198782	198798
NC_018230.1	198824	198840
NC_018230.1	198926	198942
NC_018230.1	199513	199529
NC_018230.1	200528	200544
NC_018230.1	200872	200896
NC_018230.1	200897	200913
NC_018230.1	200932	200948
NC_018230.1	201036	201052
NC_018230.1	201075	201099
NC_018230.1	201228	201244
NC_018230.1	201382	201398
NC_018230.1	201402	201418
NC_018230.1	201610	201630
NC_018230.1	201809	201833
NC_018230.1	201879	201897
NC_018230.1	201927	201947
NC_018230.1	201984	202000
NC_018230.1	202724	202740
NC_018230.1	202877	202893
NC_018230.1	202908	202924
NC_018230.1	203283	203299
NC_018230.1	203483	203499
NC_018230.1	203629	203649
NC_018230.1	203709	203729
NC_018230.1	203765	203781
NC_018230.1	203871	203895
NC_018230.1	204037	204055
NC_018230.1	204190	204206
NC_018230.1	204254	204276
NC_018230.1	204400	204424
NC_018230.1	204522	204540
NC_018230.1	204565	204581
NC_018230.1	204695	204715
NC_018230.1	204845	204861
NC_018230.1	205016	205032
NC_018230.1	205079	205095
NC_018230.1	205108	205128
NC_018230.1	205243	205259
NC_018230.1	205304	205320
NC_018230.1	205628	205646
NC_018230.1	206453	206469
NC_018230.1	207021	207037
NC_018230.1	207059	207075
NC_018230.1	207278	207294
NC_018230.1	207606	207624
NC_018230.1	208344	208360
NC_018230.1	208432	208448
NC_018230.1	209235	209259
NC_018230.1	209299	209319
NC_018230.1	209383	209399
NC_018230.1	209628	209644
NC_018230.1	209859	209879
NC_018230.1	209922	209938
NC_018230.1	210063	210087
NC_018230.1	210356	210372
NC_018230.1	210467	210483
NC_018230.1	210665	210681
NC_018230.1	210934	210950
NC_018230.1	211127	211145
NC_018230.1	211294	211310
NC_018230.1	211411	211427
NC_018230.1	211803	211819
NC_018230.1	212097	212113
NC_018230.1	212379	212395
NC_018230.1	212436	212452
NC_018230.1	212497	212513
NC_018230.1	212727	212747
NC_018230.1	212750	212766
NC_018230.1	213063	213079
NC_018230.1	213150	213170
NC_018230.1	213289	213313
NC_018230.1	213451	213475
NC_018230.1	213725	213741
NC_018230.1	213788	213804
NC_018230.1	213865	213881
NC_018230.1	213949	213965
NC_018230.1	214004	214020
NC_018230.1	214998	215022
NC_018230.1	215182	215206
NC_018230.1	215269	215285
NC_018230.1	215343	215359
NC_018230.1	215883	215899
NC_018230.1	215947	215963
NC_018230.1	216002	216018
NC_018230.1	216080	216096
NC_018230.1	216159	216175
NC_018230.1	216420	216444
NC_018230.1	216492	216516
NC_018230.1	216564	216580
NC_018230.1	216601	216617
NC_018230.1	216647	216667
NC_018230.1	216709	216725
NC_018230.1	216816	216834
NC_018230.1	216887	216903
NC_018230.1	217193	217209
NC_018230.1	217299	217315
NC_018230.1	217405	217425
NC_018230.1	217662	217682
NC_018230.1	217890	217910
NC_018230.1	218007	218023
NC_018230.1	218034	218056
NC_018230.1	218076	218092
NC_018230.1	218113	218137
NC_018230.1	218570	218586
NC_018230.1	218632	218656
NC_018230.1	218915	218935
NC_018230.1	219504	219524
NC_018230.1	219838	219854
NC_018230.1	220417	220433
NC_018230.1	220539	220555
NC_018230.1	220908	220924
NC_018230.1	221139	221155
NC_018230.1	221274	221290
NC_018230.1	221330	221348
NC_018230.1	221719	221735
NC_018230.1	221749	221767
NC_018230.1	222036	222052
NC_018230.1	222186	222202
NC_018230.1	222392	222408
NC_018230.1	222712	222728
NC_018230.1	223043	223059
NC_018230.1	223217	223233
NC_018230.1	223491	223511
NC_018230.1	223591	223609
NC_018230.1	223767	223791
NC_018230.1	223885	223905
NC_018230.1	223965	223983
NC_018230.1	224009	224025
NC_018230.1	224097	224113
NC_018230.1	224143	224159
NC_018230.1	224174	224190
NC_018230.1	224284	224302
NC_018230.1	224507	224525
NC_018230.1	225217	225241
NC_018230.1	225270	225286
NC_018230.1	225383	225399
NC_018230.1	225464	225488
NC_018230.1	225489	225505
NC_018230.1	225627	225643
NC_018230.1	225885	225903
NC_018230.1	225933	225957
NC_018230.1	226080	226096
NC_018230.1	226418	226434
NC_018230.1	226545	226561
NC_018230.1	226647	226671
NC_018230.1	226914	226930
NC_018230.1	227219	227235
NC_018230.1	227370	227386
NC_018230.1	227614	227634
NC_018230.1	228123	228147
NC_018230.1	228340	228356
NC_018230.1	228531	228547
NC_018230.1	228676	228700
NC_018230.1	228701	228721
NC_018230.1	228816	228838
NC_018230.1	229828	229844
NC_018230.1	229996	230016
NC_018230.1	230400	230416
NC_018230.1	230485	230501
NC_018230.1	230660	230676
NC_018230.1	231186	231202
NC_018230.1	231273	231289
NC_018230.1	231376	231396
NC_018230.1	231695	231717
NC_018230.1	231731	231749
NC_018230.1	231933	231949
NC_018230.1	232144	232162
NC_018230.1	232467	232485
NC_018230.1	233116	233132
NC_018230.1	233567	233591
NC_018230.1	233592	233608
NC_018230.1	233854	233878
NC_018230.1	234111	234127
NC_018230.1	234169	234185
NC_018230.1	234241	234257
NC_018230.1	234328	234344
NC_018230.1	234457	234473
NC_018230.1	234710	234726
NC_018230.1	235123	235139
NC_018230.1	235293	235309
NC_018230.1	235511	235527
NC_018230.1	235575	235591
NC_018230.1	235785	235801
NC_018230.1	235819	235843
NC_018230.1	235951	235967
NC_018230.1	236016	236032
NC_018230.1	236271	236287
NC_018230.1	236516	236532
NC_018230.1	236664	236684
NC_018230.1	236959	236975
NC_018230.1	237176	237194
NC_018230.1	237496	237514
NC_018230.1	237595	237617
NC_018230.1	237645	237661
NC_018230.1	237738	237754
NC_018230.1	237812	237830
NC_018230.1	237892	237908
NC_018230.1	237951	237971
NC_018230.1	238086	238102
NC_018230.1	238224	238240
NC_018230.1	238299	238315
NC_018230.1	238323	238345
NC_018230.1	238758	238774
NC_018230.1	238799	238815
NC_018230.1	238927	238943
NC_018230.1	238993	239009
NC_018230.1	239031	239047
NC_018230.1	239094	239110
NC_018230.1	239634	239650
NC_018230.1	240395	240415
NC_018230.1	241224	241240
NC_018230.1	241270	241286
NC_018230.1	241318	241338
NC_018230.1	241434	241454
NC_018230.1	241460	241476
NC_018230.1	241520	241536
NC_018230.1	241562	241578
NC_018230.1	241648	241664
NC_018230.1	241774	241790
NC_018230.1	241948	241966
NC_018230.1	242000	242016
NC_018230.1	242113	242137
NC_018230.1	242470	242486
NC_018230.1	242545	242561
NC_018230.1	242697	242713
NC_018230.1	242909	242927
NC_018230.1	243293	243309
NC_018230.1	243634	243650
NC_018230.1	243793	243809
NC_018230.1	243953	243973
NC_018230.1	244020	244036
NC_018230.1	244676	244692
NC_018230.1	245072	245088
NC_018230.1	245133	245157
NC_018230.1	245184	245200
NC_018230.1	245274	245290
NC_018230.1	245403	245421
NC_018230.1	245533	245549
NC_018230.1	245738	245754
NC_018230.1	245833	245851
NC_018230.1	245852	245868
NC_018230.1	245930	245946
NC_018230.1	245988	246004
NC_018230.1	246072	246090
NC_018230.1	246263	246279
NC_018230.1	246450	246466
NC_018230.1	247664	247680
NC_018230.1	247887	247911
NC_018230.1	247962	247978
NC_018230.1	248012	248028
NC_018230.1	248079	248097
NC_018230.1	248481	248501
NC_018230.1	248785	248801
NC_018230.1	248886	248904
NC_018230.1	249629	249645
NC_018230.1	249727	249743
NC_018230.1	250172	250188
NC_018230.1	250627	250643
NC_018230.1	250695	250711
NC_018230.1	250783	250799
NC_018230.1	250888	250904
NC_018230.1	251283	251299
NC_018230.1	251439	251455
NC_018230.1	253640	253656
NC_018230.1	253765	253781
NC_018230.1	253912	253928
NC_018230.1	254452	254468
NC_018230.1	255331	255347
NC_018230.1	256173	256191
NC_018230.1	256692	256708
NC_018230.1	256925	256941
NC_018230.1	257261	257279
NC_018230.1	257485	257505
NC_018230.1	258140	258156
NC_018230.1	258212	258228
NC_018230.1	258393	258409
NC_018230.1	258582	258598
NC_018230.1	258664	258680
NC_018230.1	258809	258825
NC_018230.1	259113	259129
NC_018230.1	259413	259429
NC_018230.1	259902	259918
NC_018230.1	260105	260129
NC_018230.1	260268	260284
NC_018230.1	260471	260495
NC_018230.1	260629	260645
NC_018230.1	260878	260894
NC_018230.1	261012	261032
NC_018230.1	261470	261486
NC_018230.1	261510	261526
NC_018230.1	261541	261559
NC_018230.1	261609	261625
NC_018230.1	261627	261643
NC_018230.1	261698	261716
NC_018230.1	262136	262152
NC_018230.1	262181	262197
NC_018230.1	262656	262672
NC_018230.1	262674	262690
NC_018230.1	263264	263280
NC_018230.1	263680	263696
NC_018230.1	263903	263919
NC_018230.1	264296	264312
NC_018230.1	264345	264361
NC_018230.1	264465	264481
NC_018230.1	265163	265181
NC_018230.1	265215	265231
NC_018230.1	265347	265363
NC_018230.1	265682	265698
NC_018230.1	265754	265774
NC_018230.1	266132	266156
NC_018230.1	266397	266413
NC_018230.1	266631	266647
NC_018230.1	266671	266687
NC_018230.1	267148	267164
NC_018230.1	267234	267250
NC_018230.1	267255	267279
NC_018230.1	267411	267427
NC_018230.1	267689	267705
NC_018230.1	268452	268468
NC_018230.1	268854	268870
NC_018230.1	268916	268932
NC_018230.1	269035	269051
NC_018230.1	269060	269080
NC_018230.1	269238	269254
NC_018230.1	269307	269327
NC_018230.1	269374	269392
NC_018230.1	269565	269581
NC_018230.1	269683	269699
NC_018230.1	270341	270359
NC_018230.1	270897	270913
NC_018230.1	270979	270997
NC_018230.1	271915	271931
NC_018230.1	272503	272519
NC_018230.1	272689	272705
NC_018230.1	272735	272751
NC_018230.1	272827	272843
NC_018230.1	272930	272946
NC_018230.1	273227	273243
NC_018230.1	273339	273355
NC_018230.1	273367	273383
NC_018230.1	273423	273443
NC_018230.1	273588	273604
NC_018230.1	273866	273882
NC_018230.1	275175	275191
NC_018230.1	275219	275235
NC_018230.1	275813	275829
NC_018230.1	276028	276050
NC_018230.1	276071	276087
NC_018230.1	276371	276387
NC_018230.1	276569	276585
NC_018230.1	276851	276867
NC_018230.1	276906	276924
NC_018230.1	277226	277242
NC_018230.1	277531	277547
NC_018230.1	277697	277715
NC_018230.1	277873	277889
NC_018230.1	278250	278266
NC_018230.1	278486	278502
NC_018230.1	278630	278646
NC_018230.1	278724	278740
NC_018230.1	278813	278829
NC_018230.1	278900	278916
NC_018230.1	279018	279034
NC_018230.1	279276	279294
NC_018230.1	279459	279475
NC_018230.1	279506	279522
NC_018230.1	279657	279675
NC_018230.1	279826	279842
NC_018230.1	280023	280039
NC_018230.1	280051	280067
NC_018230.1	280172	280188
NC_018230.1	280218	280238
NC_018230.1	280270	280286
NC_018230.1	280399	280415
NC_018230.1	280637	280657
NC_018230.1	281007	281023
NC_018230.1	281102	281118
NC_018230.1	281149	281165
NC_018230.1	281174	281190
NC_018230.1	281638	281654
NC_018230.1	281779	281797
NC_018230.1	281805	281821
NC_018230.1	282055	282071
NC_018230.1	282257	282273
NC_018230.1	282458	282474
NC_018230.1	282738	282754
NC_018230.1	282798	282814
NC_018230.1	283634	283650
NC_018230.1	283743	283759
NC_018230.1	283940	283956
NC_018230.1	283958	283974
NC_018230.1	284063	284079
NC_018230.1	284275	284291
NC_018230.1	284326	284348
NC_018230.1	284434	284450
NC_018230.1	284601	284617
NC_018230.1	284774	284792
NC_018230.1	285448	285464
NC_018230.1	285680	285696
NC_018230.1	285752	285768
NC_018230.1	285971	285987
NC_018230.1	286014	286032
NC_018230.1	286325	286341
NC_018230.1	286462	286478
NC_018230.1	286511	286527
NC_018230.1	286754	286770
NC_018230.1	286805	286821
NC_018230.1	286879	286895
NC_018230.1	287043	287059
NC_018230.1	287075	287093
NC_018230.1	287224	287240
NC_018230.1	287296	287312
NC_018230.1	287313	287329
NC_018230.1	287512	287528
NC_018230.1	287585	287607
NC_018230.1	287689	287705
NC_018230.1	287792	287808
NC_018230.1	287832	287850
NC_018230.1	287919	287939
NC_018230.1	288074	288090
NC_018230.1	288153	288169
NC_018230.1	288223	288239
NC_018230.1	288662	288678
NC_018230.1	288930	288946
NC_018230.1	289269	289285
NC_018230.1	289530	289548
NC_018230.1	289761	289777
NC_018230.1	289845	289861
NC_018230.1	290134	290150
NC_018230.1	290159	290175
NC_018230.1	290244	290260
NC_018230.1	290383	290401
NC_018230.1	290417	290439
NC_018230.1	290513	290529
NC_018230.1	290677	290693
NC_018230.1	290716	290740
NC_018230.1	290813	290829
NC_018230.1	290953	290969
NC_018230.1	291062	291086
NC_018230.1	291390	291406
NC_018230.1	291499	291523
NC_018230.1	291847	291863
NC_018230.1	292331	292347
NC_018230.1	292652	292670
NC_018230.1	292816	292832
NC_018230.1	293139	293163
NC_018230.1	293471	293491
NC_018230.1	294167	294185
NC_018230.1	294189	294205
NC_018230.1	294576	294592
NC_018230.1	294899	294915
NC_018230.1	295249	295265
NC_018230.1	295442	295458
NC_018230.1	295587	295607
NC_018230.1	295721	295739
NC_018230.1	295757	295775
NC_018230.1	295798	295814
NC_018230.1	295883	295899
NC_018230.1	295981	295999
NC_018230.1	296870	296886
NC_018230.1	297284	297300
NC_018230.1	298111	298127
NC_018230.1	298622	298638
NC_018230.1	298792	298810
NC_018230.1	298854	298870
NC_018230.1	299112	299128
NC_018230.1	299255	299271
NC_018230.1	299931	299947
NC_018230.1	300676	300694
NC_018230.1	300701	300717
NC_018230.1	300787	300803
NC_018230.1	300963	300979
NC_018230.1	301977	301993
NC_018230.1	302229	302245
NC_018230.1	302744	302760
NC_018230.1	302769	302785
NC_018230.1	302958	302974
NC_018230.1	303618	303634
NC_018230.1	303656	303672
NC_018230.1	303803	303819
NC_018230.1	304837	304853
NC_018230.1	305269	305289
NC_018230.1	305731	305751
NC_018230.1	305761	305779
NC_018230.1	305830	305846
NC_018230.1	306018	306042
NC_018230.1	306072	306088
NC_018230.1	306275	306291
NC_018230.1	306503	306525
NC_018230.1	306718	306736
NC_018230.1	306748	306764
NC_018230.1	307127	307143
NC_018230.1	307730	307746
NC_018230.1	307785	307801
NC_018230.1	307812	307830
NC_018230.1	307864	307886
NC_018230.1	308045	308069
NC_018230.1	308522	308538
NC_018230.1	308571	308587
NC_018230.1	308705	308729
NC_018230.1	308737	308753
NC_018230.1	308848	308872
NC_018230.1	308909	308927
NC_018230.1	308949	308965
NC_018230.1	309125	309149
NC_018230.1	309302	309318
NC_018230.1	309533	309549
NC_018230.1	309796	309812
NC_018230.1	309910	309928
NC_018230.1	311885	311903
NC_018230.1	312518	312534
NC_018230.1	312564	312580
NC_018230.1	313223	313239
NC_018230.1	313595	313611
NC_018230.1	313842	313858
NC_018230.1	314674	314690
NC_018230.1	314715	314731
NC_018230.1	314825	314841
NC_018230.1	315166	315182
NC_018230.1	315219	315235
NC_018230.1	315419	315435
NC_018230.1	315867	315885
NC_018230.1	316034	316050
NC_018230.1	316116	316132
NC_018230.1	316202	316218
NC_018230.1	316264	316280
NC_018230.1	316633	316657
NC_018230.1	316763	316779
NC_018230.1	316949	316965
NC_018230.1	317155	317179
NC_018230.1	317309	317325
NC_018230.1	317536	317552
NC_018230.1	317684	317704
NC_018230.1	318062	318078
NC_018230.1	318359	318377
NC_018230.1	318441	318457
NC_018230.1	318528	318544
NC_018230.1	318799	318815
NC_018230.1	319483	319499
NC_018230.1	319602	319618
NC_018230.1	319649	319665
NC_018230.1	319808	319824
NC_018230.1	319997	320013
NC_018230.1	320016	320034
NC_018230.1	320091	320107
NC_018230.1	320368	320384
NC_018230.1	320527	320549
NC_018230.1	320554	320570
NC_018230.1	320584	320600
NC_018230.1	320625	320641
NC_018230.1	320931	320947
NC_018230.1	321234	321250
NC_018230.1	321417	321433
NC_018230.1	321515	321537
NC_018230.1	321631	321647
NC_018230.1	321651	321667
NC_018230.1	321966	321982
NC_018230.1	322129	322145
NC_018230.1	322314	322330
NC_018230.1	322441	322459
NC_018230.1	322578	322594
NC_018230.1	322739	322755
NC_018230.1	322789	322805
NC_018230.1	322854	322872
NC_018230.1	322900	322916
NC_018230.1	322949	322965
NC_018230.1	323022	323040
NC_018230.1	323265	323283
NC_018230.1	323559	323575
NC_018230.1	323714	323730
NC_018230.1	324033	324051
NC_018230.1	324535	324551
NC_018230.1	324921	324937
NC_018230.1	325150	325168
NC_018230.1	325198	325218
NC_018230.1	325388	325404
NC_018230.1	325567	325583
NC_018230.1	325871	325887
NC_018230.1	326012	326030
NC_018230.1	326143	326159
NC_018230.1	326339	326357
NC_018230.1	326421	326437
NC_018230.1	326446	326466
NC_018230.1	326702	326718
NC_018230.1	327121	327137
NC_018230.1	327257	327275
NC_018230.1	327740	327756
NC_018230.1	327947	327963
NC_018230.1	328126	328142
NC_018230.1	328260	328276
NC_018230.1	328571	328587
NC_018230.1	328701	328717
NC_018230.1	329037	329053
NC_018230.1	329183	329199
NC_018230.1	329375	329391
NC_018230.1	329418	329434
NC_018230.1	329547	329563
NC_018230.1	330392	330408
NC_018230.1	330549	330565
NC_018230.1	330628	330646
NC_018230.1	330748	330764
NC_018230.1	330879	330897
NC_018230.1	331014	331036
NC_018230.1	331055	331071
NC_018230.1	331196	331220
NC_018230.1	331244	331260
NC_018230.1	331288	331306
NC_018230.1	331320	331336
NC_018230.1	331848	331864
NC_018230.1	331977	331993
NC_018230.1	332132	332148
NC_018230.1	332235	332251
NC_018230.1	333259	333275
NC_018230.1	333287	333303
NC_018230.1	333420	333436
NC_018230.1	333598	333614
NC_018230.1	333672	333690
NC_018230.1	333708	333732
NC_018230.1	333743	333763
NC_018230.1	333934	333950
NC_018230.1	334206	334222
NC_018230.1	334408	334424
NC_018230.1	334570	334586
NC_018230.1	334693	334709
NC_018230.1	334947	334963
NC_018230.1	335028	335050
NC_018230.1	335141	335165
NC_018230.1	335372	335388
NC_018230.1	335566	335582
NC_018230.1	336152	336168
NC_018230.1	336220	336236
NC_018230.1	336249	336265
NC_018230.1	336392	336410
NC_018230.1	336670	336686
NC_018230.1	337048	337072
NC_018230.1	337366	337382
NC_018230.1	337482	337498
NC_018230.1	337549	337565
NC_018230.1	337584	337600
NC_018230.1	337740	337760
NC_018230.1	337918	337934
NC_018230.1	338011	338027
NC_018230.1	338095	338111
NC_018230.1	338180	338196
NC_018230.1	338424	338440
NC_018230.1	338961	338977
NC_018230.1	339223	339239
NC_018230.1	339484	339500
NC_018230.1	339618	339634
NC_018230.1	340215	340233
NC_018230.1	340384	340406
NC_018230.1	340555	340571
NC_018230.1	341274	341290
NC_018230.1	341313	341331
NC_018230.1	341360	341376
NC_018230.1	341377	341395
NC_018230.1	341398	341414
NC_018230.1	341552	341570
NC_018230.1	341646	341662
NC_018230.1	341709	341725
NC_018230.1	341734	341750
NC_018230.1	342358	342374
NC_018230.1	342476	342492
NC_018230.1	342641	342657
NC_018230.1	342723	342739
NC_018230.1	342839	342855
NC_018230.1	342870	342894
NC_018230.1	343211	343227
NC_018230.1	343441	343457
NC_018230.1	343602	343618
NC_018230.1	344099	344115
NC_018230.1	344135	344155
NC_018230.1	344740	344756
NC_018230.1	344949	344965
NC_018230.1	345209	345227
NC_018230.1	345254	345270
NC_018230.1	345335	345351
NC_018230.1	345438	345454
NC_018230.1	345739	345755
NC_018230.1	345965	345981
NC_018230.1	346130	346146
NC_018230.1	346281	346297
NC_018230.1	346434	346450
NC_018230.1	346497	346513
NC_018230.1	346727	346743
NC_018230.1	347437	347453
NC_018230.1	347505	347521
NC_018230.1	347689	347705
NC_018230.1	348153	348169
NC_018230.1	348530	348546
NC_018230.1	348723	348739
NC_018230.1	348916	348936
NC_018230.1	349031	349047
NC_018230.1	349153	349171
NC_018230.1	349291	349309
NC_018230.1	349673	349689
NC_018230.1	349711	349727
NC_018230.1	349842	349858
NC_018230.1	349944	349960
NC_018230.1	350108	350126
NC_018230.1	350167	350183
NC_018230.1	350632	350648
NC_018230.1	351255	351271
NC_018230.1	352397	352417
NC_018230.1	352496	352512
NC_018230.1	352562	352578
NC_018230.1	352601	352617
NC_018230.1	352759	352775
NC_018230.1	352879	352895
NC_018230.1	353237	353253
NC_018230.1	353980	353996
NC_018230.1	354260	354276
NC_018230.1	354374	354390
NC_018230.1	354417	354433
NC_018230.1	354552	354568
NC_018230.1	354671	354687
NC_018230.1	354696	354712
NC_018230.1	354872	354888
NC_018230.1	355173	355189
NC_018230.1	355339	355355
NC_018230.1	355395	355411
NC_018230.1	355502	355518
NC_018230.1	355556	355572
NC_018230.1	355693	355713
NC_018230.1	356055	356071
NC_018230.1	356190	356206
NC_018230.1	356395	356411
NC_018230.1	356458	356474
NC_018230.1	356803	356819
NC_018230.1	357123	357139
NC_018230.1	357517	357533
NC_018230.1	357985	358001
NC_018230.1	358069	358085
NC_018230.1	358104	358128
NC_018230.1	358251	358267
NC_018230.1	358857	358873
NC_018230.1	359238	359254
NC_018230.1	359362	359378
NC_018230.1	359454	359470
NC_018230.1	359551	359567
NC_018230.1	359846	359862
NC_018230.1	359908	359924
NC_018230.1	359935	359957
NC_018230.1	360044	360066
NC_018230.1	360150	360172
NC_018230.1	360415	360431
NC_018230.1	360542	360558
NC_018230.1	360988	361004
NC_018230.1	361221	361239
NC_018230.1	361502	361518
NC_018230.1	361532	361548
NC_018230.1	361581	361597
NC_018230.1	361770	361786
NC_018230.1	362483	362499
NC_018230.1	362672	362688
NC_018230.1	363136	363152
NC_018230.1	363229	363251
NC_018230.1	364331	364347
NC_018230.1	364516	364532
NC_018230.1	364639	364655
NC_018230.1	365197	365213
NC_018230.1	365233	365249
NC_018230.1	365642	365658
NC_018230.1	365675	365691
NC_018230.1	366141	366157
NC_018230.1	366241	366263
NC_018230.1	366303	366319
NC_018230.1	366363	366381
NC_018230.1	366384	366404
NC_018230.1	366465	366489
NC_018230.1	366632	366656
NC_018230.1	366703	366727
NC_018230.1	366946	366970
NC_018230.1	367450	367466
NC_018230.1	367519	367535
NC_018230.1	367776	367792
NC_018230.1	368034	368050
NC_018230.1	368227	368243
NC_018230.1	368792	368808
NC_018230.1	369052	369072
NC_018230.1	369270	369286
NC_018230.1	369371	369395
NC_018230.1	369438	369458
NC_018230.1	369610	369630
NC_018230.1	369694	369710
NC_018230.1	369893	369909
NC_018230.1	370049	370071
NC_018230.1	370167	370187
NC_018230.1	370400	370416
NC_018230.1	370502	370518
NC_018230.1	370626	370642
NC_018230.1	370694	370710
NC_018230.1	370785	370801
NC_018230.1	370820	370836
NC_018230.1	370951	370967
NC_018230.1	371139	371155
NC_018230.1	371319	371335
NC_018230.1	371550	371566
NC_018230.1	371877	371893
NC_018230.1	372028	372044
